XLA,S,RHO,SDA,SDS,P(DOWN),P(IDLE),P(LOSS),MEAN_NS,MEANWTS,MEAN_NQ,MEANWTQ,MEAN_CL,RLWSR,RDLOS,RCLOS,P(CS_SH),P(DN_SK)
0.95,16,-0.48891,1.4837,2.24472,0.12213,0.41853,0.11513,1.630283,1.92003,1.170934,1.375262,8.845382,0.531988,0.109374,0.308638,0.07823,0.04389
0.95,20,-0.48891,1.4837,2.24472,0.11004,0.41456,0.1043,1.721196,2.003485,1.245799,1.446944,10.904509,0.550573,0.099082,0.300345,0.06554,0.0445
0.95,24,-0.48891,1.4837,2.24472,0.10139,0.41115,0.09651,1.794199,2.072137,1.306735,1.506602,12.957698,0.564548,0.091688,0.293765,0.05645,0.04493
0.95,28,-0.48891,1.4837,2.24472,0.09486,0.40832,0.09062,1.854097,2.129355,1.357279,1.556767,15.003862,0.575382,0.08609,0.288528,0.0496,0.04526
0.95,32,-0.48891,1.4837,2.24472,0.08976,0.40593,0.08601,1.904256,2.177844,1.399946,1.599531,17.044744,0.584059,0.081705,0.284236,0.04425,0.04551
0.95,36,-0.48891,1.4837,2.24472,0.08566,0.40389,0.08229,1.946883,2.219396,1.436435,1.636338,19.081168,0.591168,0.078176,0.280656,0.03994,0.04572
0.95,40,-0.48891,1.4837,2.24472,0.08229,0.40214,0.07923,1.983538,2.255323,1.467969,1.668268,21.113723,0.597098,0.075272,0.27763,0.03641,0.04589
0.95,44,-0.48891,1.4837,2.24472,0.07948,0.40062,0.07667,2.015372,2.286631,1.495466,1.696164,23.14295,0.602121,0.07284,0.275039,0.03345,0.04603
0.95,48,-0.48891,1.4837,2.24472,0.07709,0.39929,0.0745,2.043254,2.314102,1.519629,1.720689,25.169288,0.606428,0.070774,0.272798,0.03094,0.04615
0.95,52,-0.48891,1.4837,2.24472,0.07503,0.39812,0.07263,2.067855,2.338353,1.541005,1.742373,27.193101,0.610162,0.068996,0.270842,0.02878,0.04625
0.95,56,-0.48891,1.4837,2.24472,0.07324,0.39709,0.071,2.089701,2.35988,1.560031,1.761646,29.214698,0.613429,0.067449,0.269121,0.0269,0.04634
0.95,60,-0.48891,1.4837,2.24472,0.07167,0.39617,0.06957,2.109215,2.379089,1.577056,1.778861,31.234356,0.616311,0.066092,0.267596,0.02526,0.04642
0.95,64,-0.48891,1.4837,2.24472,0.07029,0.39534,0.06831,2.126736,2.39631,1.592367,1.794307,33.252279,0.618871,0.064892,0.266237,0.0238,0.04649
0.95,68,-0.48891,1.4837,2.24472,0.06905,0.3946,0.06718,2.142544,2.411819,1.606198,1.808227,35.26869,0.621161,0.063822,0.265017,0.02251,0.04655
0.95,72,-0.48891,1.4837,2.24472,0.06795,0.39393,0.06617,2.156867,2.425843,1.618744,1.82082,37.283747,0.623219,0.062863,0.263918,0.02134,0.0466
0.95,76,-0.48891,1.4837,2.24472,0.06695,0.39332,0.06526,2.169899,2.438576,1.63017,1.83226,39.297573,0.62508,0.061998,0.262923,0.02029,0.04665
0.95,80,-0.48891,1.4837,2.24472,0.06604,0.39277,0.06444,2.1818,2.450178,1.640611,1.842688,41.310332,0.62677,0.061214,0.262017,0.01934,0.0467
0.95,84,-0.48891,1.4837,2.24472,0.06522,0.39226,0.06368,2.192706,2.460788,1.650186,1.852227,43.322123,0.628311,0.0605,0.26119,0.01848,0.04674
0.95,88,-0.48891,1.4837,2.24472,0.06447,0.3918,0.063,2.202732,2.470522,1.658994,1.860981,45.333014,0.629722,0.059847,0.260431,0.01769,0.04678
0.95,92,-0.48891,1.4837,2.24472,0.06377,0.39137,0.06237,2.211977,2.47948,1.667119,1.869039,47.343149,0.631019,0.059247,0.259734,0.01696,0.04681
0.95,96,-0.48891,1.4837,2.24472,0.06314,0.39097,0.06178,2.220526,2.487749,1.674635,1.876478,49.352578,0.632215,0.058695,0.25909,0.01629,0.04684
0.95,100,-0.48891,1.4837,2.24472,0.06255,0.39061,0.06125,2.228453,2.495401,1.681607,1.883364,51.361318,0.633321,0.058185,0.258494,0.01568,0.04687
0.95,104,-0.48891,1.4837,2.24472,0.062,0.39026,0.06075,2.235821,2.502502,1.688089,1.889754,53.369525,0.634347,0.057712,0.257941,0.0151,0.0469
0.95,108,-0.48891,1.4837,2.24472,0.0615,0.38995,0.06029,2.242688,2.509111,1.694132,1.895702,55.377197,0.635301,0.057272,0.257426,0.01457,0.04693
0.95,112,-0.48891,1.4837,2.24472,0.06102,0.38965,0.05986,2.249098,2.515271,1.699774,1.901247,57.384367,0.636191,0.056863,0.256946,0.01407,0.04695
0.95,116,-0.48891,1.4837,2.24472,0.06058,0.38938,0.05945,2.255097,2.521028,1.705055,1.906429,59.391093,0.637022,0.05648,0.256498,0.01361,0.04697
0.95,120,-0.48891,1.4837,2.24472,0.06017,0.38912,0.05908,2.260721,2.526418,1.710007,1.911282,61.397414,0.637801,0.056122,0.256077,0.01318,0.04699
0.95,124,-0.48891,1.4837,2.24472,0.05978,0.38887,0.05872,2.266004,2.531476,1.714659,1.915836,63.403362,0.638532,0.055785,0.255683,0.01277,0.04701
0.95,128,-0.48891,1.4837,2.24472,0.05942,0.38864,0.05839,2.270976,2.536231,1.719038,1.920117,65.408968,0.639219,0.055469,0.255312,0.01239,0.04703
0.95,132,-0.48891,1.4837,2.24472,0.05907,0.38843,0.05808,2.275663,2.540709,1.723165,1.924149,67.414258,0.639866,0.055172,0.254962,0.01203,0.04705
0.95,136,-0.48891,1.4837,2.24472,0.05875,0.38823,0.05778,2.280088,2.544933,1.727063,1.927952,69.419256,0.640477,0.054891,0.254632,0.01169,0.04706
0.95,140,-0.48891,1.4837,2.24472,0.05844,0.38803,0.0575,2.284272,2.548924,1.730749,1.931546,71.423985,0.641054,0.054626,0.25432,0.01137,0.04708
0.95,144,-0.48891,1.4837,2.24472,0.05815,0.38785,0.05724,2.288235,2.5527,1.73424,1.934947,73.428463,0.6416,0.054374,0.254025,0.01106,0.04709
0.95,148,-0.48891,1.4837,2.24472,0.05788,0.38768,0.05699,2.291989,2.556275,1.737548,1.938165,75.432747,0.642118,0.054137,0.253746,0.01077,0.04711
0.95,152,-0.48891,1.4837,2.24472,0.05762,0.38751,0.05675,2.295557,2.55967,1.740691,1.941223,77.436784,0.642609,0.053911,0.25348,0.0105,0.04712
0.95,156,-0.48891,1.4837,2.24472,0.05737,0.38736,0.05652,2.29895,2.562897,1.74368,1.944129,79.440619,0.643077,0.053696,0.253227,0.01024,0.04713
0.95,160,-0.48891,1.4837,2.24472,0.05714,0.38721,0.05631,2.302179,2.565966,1.746525,1.946893,81.444266,0.643522,0.053491,0.252987,0.00999,0.04714
0.95,164,-0.48891,1.4837,2.24472,0.05691,0.38707,0.0561,2.305257,2.56889,1.749237,1.949526,83.447869,0.643945,0.053297,0.252758,0.00976,0.04715
0.95,168,-0.48891,1.4837,2.24472,0.0567,0.38693,0.05591,2.308193,2.571678,1.751825,1.952037,85.45119,0.64435,0.053111,0.252539,0.00953,0.04717
0.95,172,-0.48891,1.4837,2.24472,0.05649,0.38681,0.05572,2.310998,2.57434,1.754296,1.954433,87.454357,0.644736,0.052933,0.252331,0.00932,0.04718
0.95,176,-0.48891,1.4837,2.24472,0.0563,0.38668,0.05554,2.313679,2.576883,1.756658,1.956724,89.457379,0.645105,0.052764,0.252131,0.00911,0.04719
0.95,180,-0.48891,1.4837,2.24472,0.05611,0.38656,0.05537,2.316245,2.579316,1.758919,1.958915,91.460264,0.645458,0.052602,0.25194,0.00892,0.04719
0.95,184,-0.48891,1.4837,2.24472,0.05593,0.38645,0.05521,2.318703,2.581646,1.761085,1.961013,93.46302,0.645796,0.052446,0.251758,0.00873,0.0472
0.95,188,-0.48891,1.4837,2.24472,0.05576,0.38634,0.05505,2.32106,2.583878,1.763162,1.963024,95.465877,0.646121,0.052297,0.251582,0.00855,0.04721
0.95,192,-0.48891,1.4837,2.24472,0.05559,0.38624,0.0549,2.323327,2.586026,1.76516,1.964958,97.468516,0.646433,0.052154,0.251414,0.00837,0.04722
0.95,196,-0.48891,1.4837,2.24472,0.05544,0.38614,0.05475,2.325499,2.588082,1.767074,1.96681,99.471085,0.646731,0.052016,0.251252,0.00821,0.04723
0.95,200,-0.48891,1.4837,2.24472,0.05528,0.38604,0.05462,2.327586,2.590058,1.768913,1.968589,101.473388,0.647019,0.051885,0.251097,0.00805,0.04724
0.95,4,0.48891,1.4837,2.24472,0.19736,0.5375,0.23641,1.003672,1.383488,0.738525,1.017974,2.509572,0.307076,0.224592,0.418332,0.15722,0.04013
0.95,8,0.48891,1.4837,2.24472,0.13717,0.57082,0.16346,1.318554,1.660899,1.026543,1.293466,4.551253,0.338188,0.155287,0.456525,0.09403,0.04314
0.95,12,0.48891,1.4837,2.24472,0.11237,0.58234,0.13132,1.574878,1.910122,1.269591,1.54024,6.605171,0.353564,0.124755,0.471681,0.06799,0.04438
0.95,16,0.48891,1.4837,2.24472,0.09849,0.58786,0.11314,1.798586,2.135818,1.484938,1.763637,8.65405,0.363246,0.107486,0.479268,0.05342,0.04508
0.95,20,0.48891,1.4837,2.24472,0.08958,0.59089,0.10148,1.997997,2.340791,1.678464,1.966573,10.697864,0.370062,0.09641,0.483527,0.04405,0.04552
0.95,24,0.48891,1.4837,2.24472,0.08335,0.59269,0.09338,2.177522,2.527351,1.853559,2.151352,12.737989,0.375193,0.08871,0.486097,0.03752,0.04583
0.95,28,0.48891,1.4837,2.24472,0.07875,0.59379,0.08742,2.34011,2.697493,2.012659,2.319937,14.775322,0.379232,0.083045,0.487723,0.03269,0.04606
0.95,32,0.48891,1.4837,2.24472,0.07522,0.59449,0.08284,2.487971,2.852959,2.157682,2.474032,16.810392,0.382519,0.0787,0.488782,0.02898,0.04624
0.95,36,0.48891,1.4837,2.24472,0.07241,0.59494,0.07922,2.62287,2.995273,2.290216,2.615134,18.84355,0.385258,0.07526,0.489482,0.02603,0.04638
0.95,40,0.48891,1.4837,2.24472,0.07013,0.59521,0.07628,2.746268,3.125774,2.411605,2.744555,20.875023,0.387585,0.072467,0.489948,0.02363,0.04649
0.95,44,0.48891,1.4837,2.24472,0.06823,0.59537,0.07385,2.859399,3.24564,2.523004,2.863453,22.904941,0.389591,0.070155,0.490254,0.02164,0.04659
0.95,48,0.48891,1.4837,2.24472,0.06663,0.59546,0.0718,2.963328,3.355915,2.625421,2.972856,24.933449,0.391342,0.068208,0.49045,0.01997,0.04667
0.95,52,0.48891,1.4837,2.24472,0.06527,0.59549,0.07005,3.058983,3.457525,2.719744,3.073676,26.960635,0.392885,0.066546,0.490569,0.01853,0.04674
0.95,56,0.48891,1.4837,2.24472,0.06409,0.59549,0.06854,3.147176,3.551294,2.806753,3.166728,28.986544,0.394257,0.06511,0.490634,0.01729,0.0468
0.95,60,0.48891,1.4837,2.24472,0.06306,0.59546,0.06722,3.228624,3.637952,2.88714,3.252731,31.011234,0.395484,0.063857,0.490659,0.01621,0.04685
0.95,64,0.48891,1.4837,2.24472,0.06215,0.59542,0.06606,3.303958,3.718152,2.96152,3.332332,33.03471,0.39659,0.062754,0.490657,0.01525,0.04689
0.95,68,0.48891,1.4837,2.24472,0.06134,0.59536,0.06503,3.373755,3.792493,3.030452,3.406123,35.057111,0.39759,0.061775,0.490635,0.01441,0.04693
0.95,72,0.48891,1.4837,2.24472,0.06062,0.5953,0.06411,3.438516,3.861497,3.094428,3.47462,37.078442,0.3985,0.060901,0.490599,0.01365,0.04697
0.95,76,0.48891,1.4837,2.24472,0.05997,0.59523,0.06328,3.498694,3.925638,3.153888,3.538294,39.098726,0.399332,0.060115,0.490554,0.01297,0.047
0.95,80,0.48891,1.4837,2.24472,0.05938,0.59516,0.06253,3.5547,3.985346,3.209236,3.59757,41.118108,0.400093,0.059404,0.490502,0.01235,0.04703
0.95,84,0.48891,1.4837,2.24472,0.05885,0.59509,0.06185,3.606898,4.041008,3.26083,3.652831,43.136523,0.400794,0.058759,0.490447,0.01179,0.04706
0.95,88,0.48891,1.4837,2.24472,0.05836,0.59501,0.06123,3.65561,4.092958,3.308983,3.704408,45.154017,0.40144,0.05817,0.490389,0.01128,0.04708
0.95,92,0.48891,1.4837,2.24472,0.05791,0.59495,0.06066,3.701134,4.141515,3.353991,3.75262,47.170626,0.402038,0.057631,0.490331,0.01081,0.0471
0.95,96,0.48891,1.4837,2.24472,0.0575,0.59488,0.06014,3.74374,4.186964,3.396118,3.797745,49.186447,0.402593,0.057135,0.490272,0.01038,0.04712
0.95,100,0.48891,1.4837,2.24472,0.05712,0.59481,0.05966,3.783667,4.229558,3.4356,3.840037,51.201494,0.403109,0.056678,0.490214,0.00998,0.04714
0.95,104,0.48891,1.4837,2.24472,0.05677,0.59475,0.05921,3.821136,4.269529,3.472654,3.879726,53.215806,0.403589,0.056254,0.490157,0.00961,0.04716
0.95,108,0.48891,1.4837,2.24472,0.05644,0.59469,0.0588,3.856342,4.307088,3.507472,3.917021,55.22942,0.404038,0.055861,0.490101,0.00927,0.04718
0.95,112,0.48891,1.4837,2.24472,0.05614,0.59463,0.05842,3.889463,4.342423,3.54023,3.952107,57.242261,0.404458,0.055495,0.490047,0.00895,0.04719
0.95,116,0.48891,1.4837,2.24472,0.05586,0.59457,0.05806,3.920664,4.375708,3.571092,3.985159,59.254517,0.404851,0.055154,0.489995,0.00865,0.04721
0.95,120,0.48891,1.4837,2.24472,0.05559,0.59452,0.05772,3.95008,4.407085,3.600189,4.016317,61.266204,0.405221,0.054835,0.489945,0.00837,0.04722
0.95,124,0.48891,1.4837,2.24472,0.05534,0.59446,0.05741,3.977871,4.436727,3.627679,4.045752,63.277342,0.405569,0.054535,0.489896,0.00811,0.04723
0.95,128,0.48891,1.4837,2.24472,0.05511,0.59441,0.05711,4.004146,4.464752,3.653672,4.073582,65.288006,0.405896,0.054254,0.48985,0.00787,0.04724
0.95,132,0.48891,1.4837,2.24472,0.05489,0.59437,0.05683,4.029016,4.491276,3.678274,4.099921,67.298118,0.406206,0.053989,0.489805,0.00764,0.04726
0.95,136,0.48891,1.4837,2.24472,0.05468,0.59432,0.05657,4.052584,4.51641,3.70159,4.12488,69.307824,0.406498,0.05374,0.489762,0.00742,0.04727
0.95,140,0.48891,1.4837,2.24472,0.05449,0.59428,0.05632,4.074941,4.54025,3.723709,4.148554,71.317021,0.406775,0.053504,0.489721,0.00721,0.04728
0.95,144,0.48891,1.4837,2.24472,0.0543,0.59424,0.05609,4.096174,4.562886,3.744715,4.171034,73.325797,0.407037,0.053281,0.489682,0.00702,0.04728
0.95,148,0.48891,1.4837,2.24472,0.05413,0.5942,0.05586,4.116361,4.584406,3.764686,4.192404,75.33426,0.407286,0.05307,0.489644,0.00683,0.04729
0.95,152,0.48891,1.4837,2.24472,0.05396,0.59416,0.05565,4.13557,4.604881,3.783692,4.212738,77.342268,0.407522,0.052869,0.489608,0.00666,0.0473
0.95,156,0.48891,1.4837,2.24472,0.0538,0.59412,0.05545,4.153869,4.624385,3.801797,4.232106,79.349921,0.407747,0.052679,0.489574,0.00649,0.04731
0.95,160,0.48891,1.4837,2.24472,0.05365,0.59409,0.05526,4.171319,4.64298,3.819062,4.250573,81.357344,0.407962,0.052498,0.48954,0.00634,0.04732
0.95,164,0.48891,1.4837,2.24472,0.05351,0.59406,0.05508,4.187973,4.660724,3.835539,4.268194,83.364352,0.408166,0.052325,0.489509,0.00618,0.04732
0.95,168,0.48891,1.4837,2.24472,0.05337,0.59403,0.05491,4.203882,4.677673,3.85128,4.285026,85.371062,0.408361,0.052161,0.489478,0.00604,0.04733
0.95,172,0.48891,1.4837,2.24472,0.05324,0.594,0.05474,4.219094,4.693875,3.866331,4.301116,87.377488,0.408547,0.052004,0.489449,0.0059,0.04734
0.95,176,0.48891,1.4837,2.24472,0.05312,0.59397,0.05458,4.233652,4.709379,3.880735,4.316513,89.383647,0.408725,0.051854,0.489421,0.00577,0.04734
0.95,180,0.48891,1.4837,2.24472,0.053,0.59394,0.05443,4.247596,4.724227,3.894532,4.331258,91.389694,0.408895,0.05171,0.489394,0.00565,0.04735
0.95,184,0.48891,1.4837,2.24472,0.05288,0.59391,0.05429,4.260962,4.738457,3.907758,4.34539,93.395518,0.409059,0.051573,0.489368,0.00553,0.04736
0.95,188,0.48891,1.4837,2.24472,0.05277,0.59389,0.05415,4.273787,4.752109,3.920447,4.358948,95.401292,0.409215,0.051441,0.489343,0.00541,0.04736
0.95,192,0.48891,1.4837,2.24472,0.05267,0.59386,0.05402,4.286099,4.765211,3.932629,4.37196,97.406716,0.409365,0.051315,0.48932,0.0053,0.04737
0.95,196,0.48891,1.4837,2.24472,0.05257,0.59384,0.05389,4.297929,4.7778,3.944335,4.384462,99.412126,0.40951,0.051194,0.489297,0.0052,0.04737
0.95,200,0.48891,1.4837,2.24472,0.05247,0.59381,0.05376,4.309345,4.789949,3.95563,4.396528,101.417545,0.409649,0.051076,0.489274,0.00509,0.04738
