XLA,MU,THT,DT1,DT2,N,S,RHO,SDA,SDS,P(DOWN),P(IDLE),P(LOSS),MEAN_NS,MEANWTS,MEAN_NQ,MEANWTQ,MEAN_CL,RLWSR,RDLOS,RCLOS,P(CS_SH),P(DN_SK)
0.8,1,0.1,1,2,4,92,0.48891,1.7619,2.24472,0.05649,0.64431,0.05998,3.054209,4.059832,2.75501,3.662056,47.198736,0.346513,0.047983,0.405504,0.00931,0.04718
0.8,1,0.1,1,2,4,96,0.48891,1.7619,2.24472,0.05614,0.64428,0.05948,3.089746,4.104808,2.790159,3.706725,49.215142,0.346962,0.047586,0.405452,0.00894,0.04719
0.8,1,0.1,1,2,4,100,0.48891,1.7619,2.24472,0.05581,0.64424,0.05903,3.123049,4.146957,2.823101,3.748587,51.230844,0.34738,0.04722,0.4054,0.0086,0.04721
0.8,1,0.1,1,2,4,104,0.48891,1.7619,2.24472,0.05551,0.64421,0.0586,3.154291,4.186501,2.854007,3.787861,53.24579,0.34777,0.046882,0.405349,0.00828,0.04722
0.8,1,0.1,1,2,4,108,0.48891,1.7619,2.24472,0.05522,0.64418,0.05821,3.183641,4.223648,2.883042,3.824755,55.260018,0.348134,0.046567,0.405299,0.00798,0.04724
0.8,1,0.1,1,2,4,112,0.48891,1.7619,2.24472,0.05496,0.64415,0.05784,3.211247,4.258587,2.910354,3.859457,57.273565,0.348475,0.046275,0.40525,0.00771,0.04725
0.8,1,0.1,1,2,4,116,0.48891,1.7619,2.24472,0.05472,0.64411,0.0575,3.237247,4.291491,2.936077,3.892137,59.286465,0.348794,0.046002,0.405203,0.00745,0.04726
0.8,1,0.1,1,2,4,120,0.48891,1.7619,2.24472,0.05449,0.64408,0.05718,3.261764,4.322517,2.960335,3.922953,61.298754,0.349095,0.045747,0.405158,0.00721,0.04728
0.8,1,0.1,1,2,4,124,0.48891,1.7619,2.24472,0.05427,0.64405,0.05688,3.284911,4.351806,2.983238,3.952043,63.310464,0.349378,0.045508,0.405114,0.00699,0.04729
0.8,1,0.1,1,2,4,128,0.48891,1.7619,2.24472,0.05407,0.64402,0.0566,3.306791,4.37949,3.004888,3.97954,65.321628,0.349644,0.045283,0.405073,0.00678,0.0473
0.8,1,0.1,1,2,4,132,0.48891,1.7619,2.24472,0.05388,0.644,0.05634,3.327497,4.405687,3.025376,4.00556,67.332276,0.349896,0.045072,0.405032,0.00658,0.04731
0.8,1,0.1,1,2,4,136,0.48891,1.7619,2.24472,0.0537,0.64397,0.05609,3.347115,4.430505,3.044789,4.030209,69.342437,0.350134,0.044872,0.404994,0.00639,0.04731
0.8,1,0.1,1,2,4,140,0.48891,1.7619,2.24472,0.05354,0.64394,0.05586,3.365721,4.45404,3.063201,4.053585,71.352059,0.350359,0.044684,0.404957,0.00621,0.04732
0.8,1,0.1,1,2,4,144,0.48891,1.7619,2.24472,0.05338,0.64392,0.05563,3.38339,4.476386,3.080685,4.07578,73.361321,0.350573,0.044506,0.404921,0.00604,0.04733
0.8,1,0.1,1,2,4,148,0.48891,1.7619,2.24472,0.05322,0.6439,0.05542,3.400185,4.497625,3.097305,4.096876,75.370265,0.350775,0.044338,0.404887,0.00589,0.04734
0.8,1,0.1,1,2,4,152,0.48891,1.7619,2.24472,0.05308,0.64387,0.05522,3.416165,4.51783,3.113119,4.116944,77.378739,0.350968,0.044178,0.404854,0.00573,0.04735
0.8,1,0.1,1,2,4,156,0.48891,1.7619,2.24472,0.05294,0.64385,0.05503,3.431387,4.537075,3.128183,4.136059,79.386953,0.351151,0.044026,0.404823,0.00559,0.04735
0.8,1,0.1,1,2,4,160,0.48891,1.7619,2.24472,0.05281,0.64383,0.05485,3.4459,4.555419,3.142545,4.154279,81.394835,0.351325,0.043881,0.404793,0.00546,0.04736
0.8,1,0.1,1,2,4,164,0.48891,1.7619,2.24472,0.05269,0.64381,0.05468,3.459749,4.572924,3.156251,4.171667,83.402404,0.351492,0.043744,0.404765,0.00533,0.04737
0.8,1,0.1,1,2,4,168,0.48891,1.7619,2.24472,0.05257,0.64379,0.05452,3.472978,4.58964,3.169342,4.18827,85.409564,0.35165,0.043612,0.404737,0.0052,0.04737
0.8,1,0.1,1,2,4,172,0.48891,1.7619,2.24472,0.05246,0.64377,0.05436,3.485651,4.605657,3.181884,4.204178,87.416658,0.351802,0.043487,0.404711,0.00508,0.04738
0.8,1,0.1,1,2,4,176,0.48891,1.7619,2.24472,0.05235,0.64376,0.05421,3.497753,4.620945,3.193861,4.219364,89.423165,0.351948,0.043367,0.404686,0.00497,0.04738
0.8,1,0.1,1,2,4,180,0.48891,1.7619,2.24472,0.05225,0.64374,0.05407,3.509343,4.635585,3.205332,4.233905,91.429509,0.352086,0.043252,0.404661,0.00486,0.04739
0.8,1,0.1,1,2,4,184,0.48891,1.7619,2.24472,0.05215,0.64372,0.05393,3.520453,4.649617,3.216326,4.247842,93.435608,0.352219,0.043143,0.404638,0.00476,0.04739
0.8,1,0.1,1,2,4,188,0.48891,1.7619,2.24472,0.05206,0.64371,0.0538,3.531109,4.663073,3.226872,4.261208,95.441356,0.352347,0.043038,0.404615,0.00466,0.0474
0.8,1,0.1,1,2,4,192,0.48891,1.7619,2.24472,0.05197,0.64369,0.05367,3.541339,4.67599,3.236997,4.274037,97.446999,0.352469,0.042937,0.404594,0.00457,0.0474
0.8,1,0.1,1,2,4,196,0.48891,1.7619,2.24472,0.05188,0.64368,0.05355,3.551168,4.688398,3.246724,4.286362,99.452434,0.352587,0.04284,0.404573,0.00447,0.04741
0.8,1,0.1,1,2,4,200,0.48891,1.7619,2.24472,0.0518,0.64366,0.05343,3.560618,4.700325,3.256076,4.298208,101.457672,0.3527,0.042747,0.404553,0.00439,0.04741
